key,1
494,雖然很近，但卻遙不可及，鄰國的國王們……<hex:02100103>我曾想過能一起描繪未來。
495,但是……我們各自都有要保護的東西，<hex:02100103>所以無法走同一條路……
496,是啊。<hex:02100103>如果我在生前遇見了你們，<hex:02100103>結局會不會有所不同呢……
497,但是，依賴未曾發生的奇蹟是不行的。
498,但是，請相信這一點。
499,和你們在一起的時間雖然短暫，但真的很快樂……<hex:02100103>快樂到讓我覺得這些記憶消失會很寂寞。
500,那個，如果我消失了……<hex:02100103>亞歷山德里亞的大家……
501,別擔心，我們會好好保護他們的。<hex:02100103>我們也絕不會忘記永久人們。
502,……還有，和你一起度過的記憶。
503,所以，安心地睡吧……斯恩菲。
504,嗯……謝謝……！
505,再見了，我所愛的亞歷山德里亞。
506,——就這樣，主終端停止了運作，<hex:02100103>大部分永久人融入了寂靜的黑暗中。
507,代表回憶的金色光芒消失了，<hex:02100103>虛假的樂園顯露出本來的面貌。
508,但這並不意味著生存的證據消失了。
509,看到升起的太陽射出的曙光，<hex:02100103>我確實感受到了這一點——
510,「連接世界的力量」對鏡像世界的影響尚未可知。
511,物無善惡——可露兒的父母是這麼說的，<hex:02100103>斯恩菲的行為在每個人心中會留下怎樣的印記呢？
512,那把「鑰匙」似乎託付給了那位冒險者。
513,超越世界壁壘的秘寶，這正是「曙光」的領域，<hex:02100103>大家都同意讓他們來探索。
514,深邃的天坑在理王科納的指示下，<hex:02100103>被嚴密地守護著。
515,加入了巴庫賈賈的特拉爾勇連隊，<hex:02100103>即使在佐拉賈逝去後也無需擔心。
516,斯恩菲崩逝的消息，<hex:02100103>讓亞歷山德里亞的人民悲痛流淚。
517,她一直在消除死亡的悲傷，<hex:02100103>這樣的景象對她來說一定是不情願的。
518,但是
519,繼承了斯恩菲遺志的那個人，<hex:02100103>終有一天會讓他們重新露出笑容。
520,宣布幼小的格魯賈繼承王位的消息，<hex:02100103>如預期引起了許多人的動搖。
521,作為他的監護人，烏克拉瑪特自告奮勇，<hex:02100103>反應各異——
522,當大家知道永恆堡壘的基幹系統完好無損，<hex:02100103>生活不會受到影響時，混亂也逐漸平息。
523,如何使用從父親那裡繼承的王權，<hex:02100103>這將是成長後的格魯賈自己做出的決定。
524,願——<hex:02100103>小王的道路被家人的愛所照亮。
525,另一方面，特來約拉的人們——<hex:02100103>真心歡慶新連王的勝利。
526,本應是為了悼念犧牲者的祭典，<hex:02100103>結果變成了三天三夜的狂歡。
527,但並不是所有事情都已解決。
528,從圓頂生還的人們對30年的隔閡感到困惑，<hex:02100103>包括他們的國籍問題，還有很多待解決的問題——
529,即便如此，新任武王和理王，<hex:02100103>將會合力以智慧和力量建立和平。
530,（★未使用／削除予定★）
531,抱歉，遲來的感謝！<hex:02100103>因為復興計劃和父親的國葬忙得不可開交。
532,但是……這些終於告一段落了。
533,無論如何感謝你都不夠。<hex:02100103>真的……謝謝你。
534,本來只是參加繼承儀式，<hex:02100103>沒想到會捲入這樣的騷動。
535,你也真是生在多災多難的星辰下啊。
536,……是這樣嗎。
537,那麼，你接下來打算怎麼做？<hex:02100103>你已經退出了拾穗人公會吧？
538,……是的，我繼承了母親的夢想。
539,我要踏上尋找未知生物的旅程。<hex:02100103>好讓在星海等待的母親大吃一驚。
540,嘿……這不錯啊！<hex:02100103>有謀生的打算嗎？
541,即使不當拾穗人，<hex:02100103>也不會失去與薩雷安的聯繫。<hex:02100103>新種和稀有種的情報應該能賣個好價錢。
542,嘿，真是個堅強的傢伙。
543,你呢……在考慮下一次冒險嗎？
544,那麼，在你決定去向之前，就在特來約拉好好休息吧。<hex:02100103>當然，我不會要求你擔任什麼要職。
545,我知道你熱愛冒險，<hex:02100103>也無法對有困難的人袖手旁觀……<hex:02100103>這一路上，我已經深刻了解了。
546,所以今後，<hex:02100103>你會繼續走自己的路吧？
547,你真是個天生的冒險者。<hex:02100103>是什麼驅使你這樣做的呢？
548,要說什麼？
549,因為我喜歡這個世界
550,因為還有未曾見過的地方
551,因為我繼承了很多東西
552,呵呵。
553,呵呵。
